start_proc_frame,end_proc_frame,start_orig_frame,end_orig_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
0,31,,,38,0.34871915,3.3991621191710464,0.0,6.00306370072328,0.6891943019101916,536.7921142578125,3.5454388533108814,0.6557982541000774,0.6557982541000774,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7391304347826086,0.1562867215041128,0.06462984723854288,0.01762632197414806,0.009400705052878966,0.007050528789659225,0.0023501762632197414,0.0035252643948296123,0.0,0.0,0.0,0.0,0.0,0.008998875130484954,0.05736782895684159,0.0,0.17210348687052476,0.06186726652208407,0.16647918991397168,0.04499437565242478,0.08211473556567521,0.11923509547892565,0.13160854878334247,0.15523059600086547
16,47,,,48,0.3188761,2.352440119662887,0.0,5.3611360718268815,0.6625187470359475,523.4113159179688,2.939847872031184,0.630536198081938,0.6482196372946356,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8715415019762845,0.09090909090909091,0.020750988142292492,0.00691699604743083,0.003952569169960474,0.0029644268774703555,0.001976284584980237,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0,0.02641509431470274,0.04056603769757921,0.0,0.10660377348433606,0.10754716970986115,0.16415094324136703,0.014150943382876468,0.12452830176931291,0.14150943382876466,0.1311320753479886,0.14339622627981485
32,63,,,51,0.24914077,2.0596951906248524,0.0,5.591814949559556,0.6467453796720013,460.9942321777344,2.673549368689893,0.6191872355546809,0.6395099167726492,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8958543983822043,0.07077856420626896,0.019211324570273004,0.006066734074823054,0.0020222446916076846,0.0020222446916076846,0.0020222446916076846,0.0020222446916076846,0.0,0.0,0.0,0.0,0.0,0.028846153818417156,0.010576923066752958,0.0,0.02788461535780325,0.15961538446190826,0.16153846138313607,0.014423076909208578,0.19134615366216715,0.14038461524963017,0.14807692293454142,0.11730769219489644
48,79,,,46,0.25218818,1.9989457274292692,0.0,5.823636909118595,0.6468222030761203,470.8195495605469,2.6916875623608,0.6199645446914779,0.6336463051482978,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9049255441008018,0.0572737686139748,0.019473081328751432,0.009163802978235968,0.004581901489117984,0.0,0.003436426116838488,0.001145475372279496,0.0,0.0,0.0,0.0,0.0,0.010881392806440269,0.0,0.0,0.026115342735456647,0.19042437411270471,0.12404787799341907,0.033732317699964834,0.2143634382868733,0.10228509238053853,0.20021762763850096,0.09793253525796242
64,95,,,39,0.1727696,2.1458852225698455,0.0,5.8066940073965005,0.6290091386945754,468.1156921386719,2.5386876614517697,0.6133888282313049,0.6275690620732,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8972222222222223,0.07083333333333333,0.019444444444444445,0.005555555555555556,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07378129107538697,0.18050065852371455,0.07246376802046935,0.02108036887868199,0.17523056630404404,0.1080368905032452,0.2661396570933601,0.10276679828357471
80,111,,,43,0.26961485,2.512794613309214,0.0,6.087696616128782,0.6796849401631048,402.0861511230469,3.000120448620757,0.6330854563243303,0.629223980348539,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8714069591527988,0.08774583963691376,0.025718608169440244,0.007564296520423601,0.0030257186081694403,0.0030257186081694403,0.0,0.0015128593040847202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09374999986683238,0.1335227270830643,0.03267045449904765,0.0014204545434368544,0.12926136345275374,0.19318181790741218,0.28835227231768146,0.1278409089093169
96,127,,,41,0.2862256,2.0780376639571285,0.0,5.029542133899107,0.6965789796682188,434.7775573730469,2.719157744407709,0.6211406027864627,0.6267989670799161,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8533333333333334,0.08533333333333333,0.029333333333333333,0.02,0.0026666666666666666,0.005333333333333333,0.0026666666666666666,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07964601759842475,0.15044247768591343,0.006321112507811488,0.029077117535932846,0.13527180766716584,0.24146649779839888,0.2692793928327694,0.08849557510936085
112,143,,,47,0.31034008,1.9675743030975776,0.0,5.746942188111869,0.6898009696918579,419.51165771484375,2.8388018300376934,0.626246081714584,0.6266331014703164,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9094117647058824,0.058823529411764705,0.01411764705882353,0.007058823529411765,0.0058823529411764705,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.010033444804867954,0.0,0.07692307683732098,0.16053511687788727,0.035674470417308285,0.04905239682379889,0.15607580807572374,0.22185061290763589,0.2329988849130447,0.05685618722758508
128,159,,,52,0.3287527,2.804338060593428,0.0,6.821367379484019,0.6760001130471547,441.59063720703125,3.372422161025615,0.6486630503683201,0.6332420861397174,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8834745762711864,0.06885593220338983,0.025423728813559324,0.01059322033898305,0.005296610169491525,0.0031779661016949155,0.001059322033898305,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.03413654615046532,0.0,0.12148594365312657,0.09337349388215513,0.09236947781890614,0.03815261040346123,0.13755020066511023,0.2148594375352817,0.199799196586547,0.06827309230093064
144,175,,,49,0.3097947,3.423655401598082,0.0,6.434429164104063,0.7067101562145353,499.270263671875,3.5331392617555855,0.6552932876983733,0.6398574466073141,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8488253319713994,0.10112359550561797,0.03268641470888662,0.009193054136874362,0.0040858018386108275,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0,0.0,0.0,0.0,0.0,0.0048638132248406485,0.024319066124203242,0.0,0.1605058364197414,0.019455252899362594,0.12743190649082498,0.032101167283948275,0.1478599220351557,0.210116731313116,0.1770428013841996,0.09630350185184483
160,191,,,47,0.23500179,3.313186476454877,0.0,5.26138295931926,0.7310885586513867,561.6279296875,3.1406396718774174,0.6389997459859693,0.6396001364209106,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7424892703862661,0.1813304721030043,0.03969957081545064,0.02145922746781116,0.0075107296137339056,0.002145922746781116,0.003218884120171674,0.002145922746781116,0.0,0.0,0.0,0.0,0.015321756879140187,0.018386108254968225,0.0,0.0,0.1470888660397458,0.03370786513410841,0.12563840640894952,0.04596527063742056,0.18181818163246355,0.17977528071524487,0.12461695595034018,0.12768130732616823
176,207,,,48,0.28679815,2.8076691203637925,0.0,4.939389584896572,0.7390379902849475,544.3699340820312,3.024394207788938,0.6341100363745177,0.6379531064069928,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.7462039045553145,0.16268980477223427,0.06073752711496746,0.013015184381778741,0.006507592190889371,0.004338394793926247,0.0010845986984815619,0.005422993492407809,0.0,0.0,0.0,0.0,0.03195876285365076,0.040206185525560635,0.0,0.0,0.1505154637623552,0.07628865971516632,0.11340206173876076,0.04948453603145924,0.16804123694016368,0.13917525758847912,0.09690721639494101,0.13402061841853544
192,223,,,47,0.29486793,2.6066417544816085,0.0,5.92130316050546,0.7586067310456075,518.8862915039062,3.1231860345766576,0.6382673892248593,0.6380473912523527,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8578784757981462,0.10298661174047374,0.017507723995880537,0.007209062821833162,0.010298661174047374,0.0010298661174047373,0.0010298661174047373,0.0020597322348094747,0.0,0.0,0.0,0.0,0.024557956753872342,0.04616895869728,0.0,0.0,0.14833005879338895,0.15127701360385362,0.10216110009610894,0.036345775995731064,0.17092337900695148,0.09921414528564426,0.11689587414843235,0.10412573663641872
208,239,,,47,0.2880758,3.1399888660737227,0.0,7.1858534029688155,0.7154567230745018,477.5506591796875,3.483337127679306,0.6532450569873712,0.6426066909728582,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8545258620689655,0.09159482758620689,0.022629310344827586,0.011853448275862068,0.008620689655172414,0.003232758620689655,0.004310344827586207,0.003232758620689655,0.0,0.0,0.0,0.0,0.03589743586061801,0.03384615381143984,0.0,0.0,0.11384615372938856,0.19794871774569361,0.07076923069664694,0.048205128155687046,0.1917948715981591,0.08307692299171597,0.13128205114740302,0.09333333323760684
224,255,,,49,0.37183854,2.634283849494282,0.0,6.409299888070379,0.6810572824620374,515.116455078125,3.3533393368949325,0.6478719226944137,0.6441862604893248,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8690614136732329,0.08574739281575898,0.023174971031286212,0.008111239860950173,0.008111239860950173,0.0011587485515643105,0.002317497103128621,0.002317497103128621,0.0,0.0,0.0,0.0,0.055921052570262,0.01315789472241459,0.0,0.0,0.1129385963673919,0.14692982440029626,0.04166666662097953,0.074561403427016,0.18969298224814365,0.10087719287184518,0.13815789458535319,0.12609649108980647
240,271,,,53,0.35602885,2.140108365873965,0.0,5.226045573279278,0.6908694721190457,567.0838623046875,2.9445439653540175,0.6307350855960182,0.6401509080213328,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8593272171253823,0.08868501529051988,0.02854230377166157,0.009174311926605505,0.007135575942915392,0.0061162079510703364,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0,0.04255319144820774,0.02417794968648167,0.0,0.0,0.10638297862051935,0.09187620880863034,0.03771760151091141,0.05609284327263748,0.17698259170504582,0.13249516428191957,0.1576402319558605,0.17408123774266804
256,287,,,55,0.27053863,2.167223149232403,0.0,5.010759584958235,0.6523217019732215,557.325927734375,2.686242737736262,0.6197312720966069,0.634025017243915,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8844660194174757,0.08737864077669903,0.015533980582524271,0.0048543689320388345,0.0048543689320388345,0.000970873786407767,0.000970873786407767,0.000970873786407767,0.0,0.0,0.0,0.0,0.05069124419291129,0.026728110574444134,0.0,0.0,0.0847926266499607,0.1124423962097305,0.047004608251608654,0.019354838691838856,0.1677419353292701,0.1585253454760135,0.14746543765210557,0.18525345605045762
272,303,,,51,0.24669994,2.3611954521649223,0.0,6.00457009291686,0.6434720849462738,459.7494201660156,2.8479968017857864,0.6266373068342227,0.6318087041210073,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8875802997858673,0.06745182012847965,0.02569593147751606,0.006423982869379015,0.006423982869379015,0.0010706638115631692,0.0021413276231263384,0.0032119914346895075,0.0,0.0,0.0,0.0,0.061928933947280274,0.021319796932670255,0.0,0.0,0.09543147198433354,0.1492385785286918,0.05685279182045402,0.0010152284253652504,0.17461928916282304,0.17055837546136204,0.12182741104383003,0.1472081216779613
288,319,,,46,0.27808082,2.398784179085535,0.0,6.602385919059752,0.6910361920896938,505.0766296386719,3.0596953795562607,0.6355979112108154,0.6329454662479497,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9390919158361019,0.04318936877076412,0.008859357696566999,0.005537098560354375,0.0022148394241417496,0.0,0.0,0.0011074197120708748,0.0,0.0,0.0,0.0,0.026343519466445184,0.033719704917049835,0.0,0.0,0.12012644876699004,0.15173867212672426,0.07692307684201995,0.0,0.1707060061425648,0.1580611167986711,0.11801896720967443,0.14436248667611962
304,335,,,41,0.24205944,2.3599370994866633,0.0,6.362216005216619,0.6691021850988969,511.41314697265625,2.904917237461338,0.6290554388811967,0.6317784580379238,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9445727482678984,0.03926096997690531,0.009237875288683603,0.003464203233256351,0.0011547344110854503,0.0011547344110854503,0.0,0.0011547344110854503,0.0,0.0,0.0,0.0,0.0022050716623979363,0.016538037467984525,0.0,0.0,0.1312017639126772,0.15545755219905452,0.11576626227589167,0.0,0.14884233721186071,0.15325248053665658,0.11245865478229476,0.16427783884864627
